date;debit_fin_de_journee;source;pits
2023-08-10;194.505;Teréga;Teréga
2015-06-29;121.314;Teréga;Teréga
2023-08-11;278.723;Teréga;Teréga
2015-07-01;164.426;Teréga;Teréga
2023-08-14;302.785;Teréga;Teréga
2015-07-05;222.577;Teréga;Teréga
2023-08-17;307.799;Teréga;Teréga
2015-07-21;180.468;Teréga;Teréga
2023-08-18;286.743;Teréga;Teréga
2015-07-30;130.338;Teréga;Teréga
2023-08-19;275.715;Teréga;Teréga
2015-08-01;228.593;Teréga;Teréga
2023-08-21;241.627;Teréga;Teréga
2015-08-05;153.398;Teréga;Teréga
2023-08-23;121.315;Teréga;Teréga
2015-08-06;195.507;Teréga;Teréga
2023-08-26;95.247;Teréga;Teréga
2015-08-17;193.502;Teréga;Teréga
2023-08-27;162.422;Teréga;Teréga
2015-08-18;165.429;Teréga;Teréga
2023-08-29;49.128;Teréga;Teréga
2015-08-22;202.526;Teréga;Teréga
2023-09-01;60.156;Teréga;Teréga
2015-08-27;163.424;Teréga;Teréga
2023-09-05;38.099;Teréga;Teréga
2015-08-29;228.592;Teréga;Teréga
2023-09-22;8.021;Teréga;Teréga
2015-08-30;215.559;Teréga;Teréga
2023-09-24;112.291;Teréga;Teréga
2015-09-03;146.38;Teréga;Teréga
2023-09-27;129.335;Teréga;Teréga
2015-09-11;85.221;Teréga;Teréga
2023-09-28;64.166;Teréga;Teréga
2015-09-12;121.314;Teréga;Teréga
2023-10-03;162.421;Teréga;Teréga
2015-09-16;55.143;Teréga;Teréga
2023-10-08;168.437;Teréga;Teréga
2015-10-07;0.0;Teréga;Teréga
2023-10-09;119.309;Teréga;Teréga
2015-10-12;62.161;Teréga;Teréga
2023-10-11;239.621;Teréga;Teréga
2015-10-24;59.154;Teréga;Teréga
2023-10-13;297.773;Teréga;Teréga
2015-10-27;26.068;Teréga;Teréga
2023-10-14;302.785;Teréga;Teréga
2015-11-07;8.02;Teréga;Teréga
2023-10-16;66.171;Teréga;Teréga
2015-11-12;-89.231;Teréga;Teréga
2023-10-28;199.518;Teréga;Teréga
2015-11-17;-121.314;Teréga;Teréga
2023-10-31;2.005;Teréga;Teréga
2015-11-27;-222.577;Teréga;Teréga
2023-11-03;-55.143;Teréga;Teréga
2015-12-02;-342.889;Teréga;Teréga
2023-11-06;-20.052;Teréga;Teréga
2015-12-13;-195.507;Teréga;Teréga
2023-11-08;74.193;Teréga;Teréga
2015-12-18;-131.341;Teréga;Teréga
2023-11-13;9.023;Teréga;Teréga
2015-12-19;14.036;Teréga;Teréga
2023-11-20;-10.026;Teréga;Teréga
2015-12-21;-31.08;Teréga;Teréga
2023-11-22;-80.208;Teréga;Teréga
2015-12-25;-22.057;Teréga;Teréga
2023-11-24;6.015;Teréga;Teréga
2016-01-04;-159.413;Teréga;Teréga
2023-11-27;-132.344;Teréga;Teréga
2016-01-07;-192.499;Teréga;Teréga
2023-11-28;-131.34;Teréga;Teréga
2016-01-08;-229.596;Teréga;Teréga
2023-12-07;-317.824;Teréga;Teréga
2016-01-10;-105.273;Teréga;Teréga
2023-12-09;-115.299;Teréga;Teréga
2016-01-14;-215.559;Teréga;Teréga
2023-12-15;-327.85;Teréga;Teréga
2016-01-16;-237.617;Teréga;Teréga
2023-12-27;22.057;Teréga;Teréga
2016-01-24;-119.309;Teréga;Teréga
2023-12-28;-14.036;Teréga;Teréga
2016-01-29;-98.255;Teréga;Teréga
2023-12-31;78.203;Teréga;Teréga
2016-01-30;-141.366;Teréga;Teréga
2016-02-03;-187.486;Teréga;Teréga
2016-02-05;-167.434;Teréga;Teréga
2016-02-11;-210.546;Teréga;Teréga
2016-02-12;-117.304;Teréga;Teréga
2016-02-13;-19.049;Teréga;Teréga
2016-02-15;-214.556;Teréga;Teréga
2016-02-18;-279.726;Teréga;Teréga
2016-02-25;-135.351;Teréga;Teréga
2016-02-28;-46.119;Teréga;Teréga
2016-03-07;-251.652;Teréga;Teréga
2016-03-11;-156.405;Teréga;Teréga
2016-03-12;-88.229;Teréga;Teréga
2016-04-02;181.471;Teréga;Teréga
2016-04-04;199.517;Teréga;Teréga
2016-04-07;30.078;Teréga;Teréga
2016-04-11;160.416;Teréga;Teréga
2016-04-16;112.291;Teréga;Teréga
2016-04-22;72.187;Teréga;Teréga
2016-05-05;193.501;Teréga;Teréga
2016-05-10;172.447;Teréga;Teréga
2016-05-12;76.198;Teréga;Teréga
2016-05-23;67.174;Teréga;Teréga
2016-05-25;-8.021;Teréga;Teréga
2016-05-28;55.143;Teréga;Teréga
2016-05-30;-49.127;Teréga;Teréga
2016-06-03;84.219;Teréga;Teréga
2016-06-10;170.442;Teréga;Teréga
2016-06-13;85.221;Teréga;Teréga
2016-06-15;140.364;Teréga;Teréga
2016-06-19;164.427;Teréga;Teréga
2016-06-20;84.218;Teréga;Teréga
2016-06-21;83.216;Teréga;Teréga
2016-07-04;51.133;Teréga;Teréga
2016-07-07;53.137;Teréga;Teréga
2016-07-08;198.515;Teréga;Teréga
2016-07-09;225.585;Teréga;Teréga
2016-07-19;164.426;Teréga;Teréga
2016-07-22;235.611;Teréga;Teréga
2016-07-23;191.497;Teréga;Teréga
2016-07-24;242.629;Teréga;Teréga
2016-07-31;190.494;Teréga;Teréga
2016-08-01;224.583;Teréga;Teréga
2016-08-03;183.476;Teréga;Teréga
2016-08-09;184.479;Teréga;Teréga
2016-08-10;147.382;Teréga;Teréga
2016-08-13;204.531;Teréga;Teréga
2016-08-14;203.528;Teréga;Teréga
2016-08-17;145.377;Teréga;Teréga
2016-08-22;104.271;Teréga;Teréga
2016-09-05;5.013;Teréga;Teréga
2016-09-11;66.171;Teréga;Teréga
2016-09-13;19.05;Teréga;Teréga
2016-09-14;19.049;Teréga;Teréga
2016-09-18;162.421;Teréga;Teréga
2016-09-19;60.156;Teréga;Teréga
2016-09-27;85.221;Teréga;Teréga
2016-10-12;18.046;Teréga;Teréga
2016-10-14;74.193;Teréga;Teréga
2016-10-15;72.187;Teréga;Teréga
2016-10-18;90.234;Teréga;Teréga
2016-10-19;58.151;Teréga;Teréga
2016-10-25;31.081;Teréga;Teréga
2016-10-29;32.083;Teréga;Teréga
2016-10-31;6.016;Teréga;Teréga
2016-11-02;-21.055;Teréga;Teréga
2016-11-06;-11.029;Teréga;Teréga
2016-11-12;-6.016;Teréga;Teréga
2016-11-13;9.023;Teréga;Teréga
2016-11-22;-16.041;Teréga;Teréga
2016-11-23;-65.169;Teréga;Teréga
2016-12-04;-192.499;Teréga;Teréga
2016-12-09;-179.465;Teréga;Teréga
2016-12-11;-148.384;Teréga;Teréga
2016-12-19;-267.694;Teréga;Teréga
2016-12-21;-184.479;Teréga;Teréga
2016-12-23;-161.418;Teréga;Teréga
2017-01-13;-269.699;Teréga;Teréga
2017-01-14;-258.671;Teréga;Teréga
2017-01-16;-333.866;Teréga;Teréga
2017-01-17;-358.931;Teréga;Teréga
2017-01-19;-379.985;Teréga;Teréga
2017-01-26;-366.951;Teréga;Teréga
2017-02-01;-168.437;Teréga;Teréga
2017-02-09;-250.65;Teréga;Teréga
2017-02-21;-39.101;Teréga;Teréga
2017-03-12;142.369;Teréga;Teréga
2017-03-21;-82.213;Teréga;Teréga
2017-03-22;-113.294;Teréga;Teréga
2017-03-28;-80.208;Teréga;Teréga
2017-04-01;48.125;Teréga;Teréga
2017-04-13;157.409;Teréga;Teréga
2017-04-21;-39.102;Teréga;Teréga
2017-04-30;54.141;Teréga;Teréga
2017-05-04;110.286;Teréga;Teréga
2017-05-10;137.356;Teréga;Teréga
2017-05-11;187.486;Teréga;Teréga
2017-05-17;134.349;Teréga;Teréga
2017-05-30;178.463;Teréga;Teréga
2017-06-03;136.354;Teréga;Teréga
2017-06-06;92.239;Teréga;Teréga
2017-06-08;44.115;Teréga;Teréga
2017-06-19;-103.268;Teréga;Teréga
2017-06-23;34.089;Teréga;Teréga
2017-07-04;118.307;Teréga;Teréga
2017-07-08;150.39;Teréga;Teréga
2017-07-11;266.692;Teréga;Teréga
2017-07-17;264.687;Teréga;Teréga
2017-07-19;272.708;Teréga;Teréga
2017-08-01;169.44;Teréga;Teréga
2017-08-05;191.497;Teréga;Teréga
2017-08-06;209.543;Teréga;Teréga
2017-08-20;197.512;Teréga;Teréga
2017-08-22;235.611;Teréga;Teréga
2017-08-27;231.601;Teréga;Teréga
2017-08-29;191.497;Teréga;Teréga
2017-09-01;47.122;Teréga;Teréga
2017-09-03;158.411;Teréga;Teréga
2017-09-07;22.058;Teréga;Teréga
2017-09-08;8.02;Teréga;Teréga
2017-09-15;-110.286;Teréga;Teréga
2017-09-19;-43.112;Teréga;Teréga
2017-09-25;-97.252;Teréga;Teréga
2017-09-28;91.236;Teréga;Teréga
2017-10-09;24.063;Teréga;Teréga
2017-10-11;47.123;Teréga;Teréga
2017-10-19;-44.114;Teréga;Teréga
2017-10-20;48.125;Teréga;Teréga
2017-10-24;-22.057;Teréga;Teréga
2017-10-29;45.117;Teréga;Teréga
2017-11-02;-19.049;Teréga;Teréga
2017-11-06;-9.023;Teréga;Teréga
2017-11-12;61.159;Teréga;Teréga
2017-11-18;-161.419;Teréga;Teréga
2017-11-29;-315.819;Teréga;Teréga
2017-12-09;-221.574;Teréga;Teréga
2017-12-21;-122.317;Teréga;Teréga
2017-12-23;-59.154;Teréga;Teréga
2017-12-26;-62.161;Teréga;Teréga
2017-12-30;23.06;Teréga;Teréga
2018-01-02;-98.255;Teréga;Teréga
2018-01-03;-38.098;Teréga;Teréga
2018-01-04;60.156;Teréga;Teréga
2018-01-07;-113.294;Teréga;Teréga
2018-01-09;-194.505;Teréga;Teréga
2018-01-16;-253.657;Teréga;Teréga
2018-01-24;-195.507;Teréga;Teréga
2018-01-26;-333.866;Teréga;Teréga
2018-01-27;-195.507;Teréga;Teréga
2018-01-29;-270.702;Teréga;Teréga
2018-02-08;-516.339;Teréga;Teréga
2018-02-19;-414.074;Teréga;Teréga
2018-02-20;-338.878;Teréga;Teréga
2018-03-09;-99.257;Teréga;Teréga
2018-03-11;-15.039;Teréga;Teréga
2018-03-12;-101.262;Teréga;Teréga
2018-03-13;-202.525;Teréga;Teréga
2018-03-14;-221.575;Teréga;Teréga
2018-03-24;36.094;Teréga;Teréga
2018-03-28;3.007;Teréga;Teréga
2018-03-29;-10.026;Teréga;Teréga
2018-03-30;23.06;Teréga;Teréga
2018-04-07;-9.024;Teréga;Teréga
2018-04-11;-67.174;Teréga;Teréga
2018-04-14;32.083;Teréga;Teréga
2018-04-18;90.234;Teréga;Teréga
2018-05-08;167.434;Teréga;Teréga
2018-05-09;122.318;Teréga;Teréga
2018-05-12;150.39;Teréga;Teréga
2018-05-14;66.171;Teréga;Teréga
2018-05-16;100.26;Teréga;Teréga
2018-05-17;129.335;Teréga;Teréga
2018-05-25;259.673;Teréga;Teréga
2018-05-26;170.442;Teréga;Teréga
2018-05-28;100.26;Teréga;Teréga
2018-06-07;159.413;Teréga;Teréga
2018-06-19;186.483;Teréga;Teréga
2018-06-25;126.327;Teréga;Teréga
2018-07-04;74.193;Teréga;Teréga
2018-07-06;127.331;Teréga;Teréga
2018-07-13;197.512;Teréga;Teréga
2018-07-14;263.684;Teréga;Teréga
2018-07-19;163.424;Teréga;Teréga
2018-07-28;265.689;Teréga;Teréga
2018-07-31;217.564;Teréga;Teréga
2018-08-01;292.759;Teréga;Teréga
2018-08-19;288.749;Teréga;Teréga
2018-08-20;263.684;Teréga;Teréga
2018-08-28;176.457;Teréga;Teréga
2018-08-29;171.445;Teréga;Teréga
2018-09-01;232.603;Teréga;Teréga
2018-09-02;219.569;Teréga;Teréga
2018-09-03;160.416;Teréga;Teréga
2018-09-05;113.294;Teréga;Teréga
2018-09-08;202.525;Teréga;Teréga
2018-09-10;153.398;Teréga;Teréga
2018-09-13;129.335;Teréga;Teréga
2018-09-18;116.302;Teréga;Teréga
2018-09-21;206.536;Teréga;Teréga
2018-09-25;178.463;Teréga;Teréga
2018-09-29;193.502;Teréga;Teréga
2018-09-30;188.489;Teréga;Teréga
2018-10-04;0.0;Teréga;Teréga
2018-10-11;75.195;Teréga;Teréga
2018-10-16;68.177;Teréga;Teréga
2018-11-01;112.291;Teréga;Teréga
2018-11-05;53.138;Teréga;Teréga
2018-11-06;136.353;Teréga;Teréga
2018-11-07;15.039;Teréga;Teréga
2018-11-09;70.182;Teréga;Teréga
2018-11-12;54.14;Teréga;Teréga
2018-11-28;-100.26;Teréga;Teréga
2018-11-29;14.037;Teréga;Teréga
2018-11-30;-10.026;Teréga;Teréga
2018-12-03;168.437;Teréga;Teréga
2018-12-04;117.304;Teréga;Teréga
2018-12-14;-517.342;Teréga;Teréga
2018-12-19;-316.821;Teréga;Teréga
2018-12-24;-41.107;Teréga;Teréga
2018-12-25;106.276;Teréga;Teréga
2018-12-26;-105.273;Teréga;Teréga
2019-01-02;-318.827;Teréga;Teréga
2019-01-08;-364.946;Teréga;Teréga
2019-01-16;-402.042;Teréga;Teréga
2019-01-21;-531.378;Teréga;Teréga
2019-02-02;-337.876;Teréga;Teréga
2019-02-05;-479.243;Teréga;Teréga
2019-02-07;-387.004;Teréga;Teréga
2019-02-10;-217.565;Teréga;Teréga
2019-02-11;-359.933;Teréga;Teréga
2019-02-20;-249.648;Teréga;Teréga
2019-03-07;134.348;Teréga;Teréga
2019-03-10;157.408;Teréga;Teréga
2019-03-11;68.177;Teréga;Teréga
2019-03-12;-170.442;Teréga;Teréga
2019-03-22;-187.487;Teréga;Teréga
2019-03-25;104.271;Teréga;Teréga
2019-04-16;147.382;Teréga;Teréga
2019-04-27;65.169;Teréga;Teréga
2019-04-29;-127.33;Teréga;Teréga
2019-05-01;-5235.578;Teréga;Teréga
2019-05-10;230.598;Teréga;Teréga
2019-05-11;111.289;Teréga;Teréga
2019-05-12;105.273;Teréga;Teréga
2019-05-21;215.559;Teréga;Teréga
2019-06-01;190.494;Teréga;Teréga
2019-06-07;197.512;Teréga;Teréga
2019-06-08;173.45;Teréga;Teréga
2019-06-21;149.388;Teréga;Teréga
2019-07-10;62.161;Teréga;Teréga
2019-07-14;94.244;Teréga;Teréga
2019-07-18;53.138;Teréga;Teréga
2019-08-03;256.666;Teréga;Teréga
2019-08-11;283.736;Teréga;Teréga
2019-08-12;263.684;Teréga;Teréga
2019-08-20;281.731;Teréga;Teréga
2019-08-30;213.553;Teréga;Teréga
2019-08-31;259.674;Teréga;Teréga
2019-09-04;-58.15;Teréga;Teréga
2019-09-11;122.317;Teréga;Teréga
2019-09-14;-9.023;Teréga;Teréga
2019-09-15;48.125;Teréga;Teréga
2019-09-29;147.382;Teréga;Teréga
2019-10-20;71.185;Teréga;Teréga
2019-10-22;-74.192;Teréga;Teréga
2019-10-23;-2.005;Teréga;Teréga
2019-10-24;-22.057;Teréga;Teréga
2019-10-29;-145.377;Teréga;Teréga
2019-10-30;-65.169;Teréga;Teréga
2019-10-31;-669.737;Teréga;Teréga
2019-11-13;-68.177;Teréga;Teréga
2019-11-14;-141.366;Teréga;Teréga
2019-11-16;-143.372;Teréga;Teréga
2019-11-17;-131.34;Teréga;Teréga
2019-11-18;-172.448;Teréga;Teréga
2019-11-22;-74.192;Teréga;Teréga
2019-12-02;-256.666;Teréga;Teréga
2019-12-03;-340.884;Teréga;Teréga
2019-12-08;29.076;Teréga;Teréga
2019-12-11;-372.967;Teréga;Teréga
2019-12-17;59.154;Teréga;Teréga
2019-12-24;36.093;Teréga;Teréga
2020-01-20;-538.397;Teréga;Teréga
2020-01-27;-429.113;Teréga;Teréga
2020-01-30;-405.05;Teréga;Teréga
2020-01-31;-650.687;Teréga;Teréga
2020-02-03;-72.187;Teréga;Teréga
2020-02-05;-463.201;Teréga;Teréga
2020-02-16;72.187;Teréga;Teréga
2020-02-26;-321.834;Teréga;Teréga
2020-03-07;-108.281;Teréga;Teréga
2020-03-11;2.005;Teréga;Teréga
2020-03-27;-28.073;Teréga;Teréga
2020-03-29;-51.132;Teréga;Teréga
2020-03-30;-174.453;Teréga;Teréga
2020-04-02;-49.127;Teréga;Teréga
2020-04-04;73.189;Teréga;Teréga
2020-04-11;337.876;Teréga;Teréga
2020-04-15;280.728;Teréga;Teréga
2020-05-05;305.793;Teréga;Teréga
2020-05-06;329.855;Teréga;Teréga
2020-05-09;328.853;Teréga;Teréga
2020-05-10;326.847;Teréga;Teréga
2020-05-13;-125.325;Teréga;Teréga
2020-05-17;279.725;Teréga;Teréga
2020-05-28;202.525;Teréga;Teréga
2020-05-30;268.697;Teréga;Teréga
2020-06-02;74.193;Teréga;Teréga
2020-06-09;-115.299;Teréga;Teréga
2020-06-14;133.346;Teréga;Teréga
2020-06-23;-41.107;Teréga;Teréga
2020-07-03;131.341;Teréga;Teréga
2020-07-07;27.07;Teréga;Teréga
2020-07-08;-121.314;Teréga;Teréga
2020-07-12;138.359;Teréga;Teréga
2020-07-14;3.008;Teréga;Teréga
2020-07-21;-241.627;Teréga;Teréga
2020-07-24;-228.593;Teréga;Teréga
2020-07-28;-130.338;Teréga;Teréga
2020-07-29;-177.461;Teréga;Teréga
2020-07-30;-94.244;Teréga;Teréga
2020-08-08;299.777;Teréga;Teréga
2020-08-20;279.725;Teréga;Teréga
2020-08-21;264.686;Teréga;Teréga
2020-08-23;273.71;Teréga;Teréga
2020-08-26;201.522;Teréga;Teréga
2020-08-27;225.585;Teréga;Teréga
2020-08-28;231.601;Teréga;Teréga
2020-08-29;213.554;Teréga;Teréga
2020-08-30;230.598;Teréga;Teréga
2020-09-04;43.112;Teréga;Teréga
2020-09-07;-3.007;Teréga;Teréga
2020-09-09;-93.242;Teréga;Teréga
2020-09-21;-129.335;Teréga;Teréga
2020-09-24;91.237;Teréga;Teréga
2020-09-28;-132.343;Teréga;Teréga
2020-09-29;-113.294;Teréga;Teréga
2020-10-15;-176.458;Teréga;Teréga
2020-10-23;79.205;Teréga;Teréga
2020-10-24;215.559;Teréga;Teréga
2020-10-28;40.104;Teréga;Teréga
2020-10-29;53.138;Teréga;Teréga
2020-11-05;-47.122;Teréga;Teréga
2020-11-07;60.156;Teréga;Teréga
2020-11-09;29.075;Teréga;Teréga
2020-11-11;8.021;Teréga;Teréga
2020-11-13;-12.031;Teréga;Teréga
2020-11-21;-52.135;Teréga;Teréga
2020-11-22;-105.273;Teréga;Teréga
2020-11-26;-144.375;Teréga;Teréga
2020-11-28;-137.356;Teréga;Teréga
2020-12-02;-471.222;Teréga;Teréga
2020-12-04;-366.951;Teréga;Teréga
2020-12-21;-3.007;Teréga;Teréga
2020-12-22;41.106;Teréga;Teréga
2020-12-31;-345.897;Teréga;Teréga
2021-01-10;-476.235;Teréga;Teréga
2021-01-11;-547.419;Teréga;Teréga
2021-02-03;-130.338;Teréga;Teréga
2021-02-07;-221.575;Teréga;Teréga
2021-02-08;-471.222;Teréga;Teréga
2021-02-10;-448.162;Teréga;Teréga
2021-02-11;-437.134;Teréga;Teréga
2021-02-12;-427.107;Teréga;Teréga
2021-02-22;-186.484;Teréga;Teréga
2021-02-25;-128.333;Teréga;Teréga
2021-03-10;-130.338;Teréga;Teréga
2021-03-18;-190.494;Teréga;Teréga
2021-03-23;12.031;Teréga;Teréga
2021-03-25;87.226;Teréga;Teréga
2021-03-30;-169.439;Teréga;Teréga
2021-04-01;625.622;Teréga;Teréga
2021-04-04;208.541;Teréga;Teréga
2021-04-09;-278.723;Teréga;Teréga
2021-04-22;60.156;Teréga;Teréga
2021-04-25;260.676;Teréga;Teréga
2021-04-30;-160.416;Teréga;Teréga
2021-05-02;44.115;Teréga;Teréga
2021-05-23;255.663;Teréga;Teréga
2021-05-26;13.033;Teréga;Teréga
2021-05-29;316.822;Teréga;Teréga
2021-05-30;316.822;Teréga;Teréga
2021-06-11;119.309;Teréga;Teréga
2021-06-19;128.333;Teréga;Teréga
2021-06-22;23.059;Teréga;Teréga
2021-06-27;277.72;Teréga;Teréga
2021-06-28;190.494;Teréga;Teréga
2021-06-29;180.468;Teréga;Teréga
2021-07-03;193.501;Teréga;Teréga
2021-07-09;153.398;Teréga;Teréga
2021-07-21;149.387;Teréga;Teréga
2021-07-25;264.687;Teréga;Teréga
2021-07-27;250.65;Teréga;Teréga
2021-07-28;263.683;Teréga;Teréga
2021-07-29;285.741;Teréga;Teréga
2021-07-31;281.731;Teréga;Teréga
2021-08-06;306.795;Teréga;Teréga
2021-08-09;248.645;Teréga;Teréga
2021-08-21;298.775;Teréga;Teréga
2021-08-22;301.782;Teréga;Teréga
2021-08-27;305.793;Teréga;Teréga
2021-08-28;278.723;Teréga;Teréga
2021-09-05;211.549;Teréga;Teréga
2021-09-07;79.205;Teréga;Teréga
2021-09-11;145.377;Teréga;Teréga
2021-09-17;95.247;Teréga;Teréga
2021-09-27;131.341;Teréga;Teréga
2021-10-13;-29.076;Teréga;Teréga
2021-10-19;77.201;Teréga;Teréga
2021-10-23;56.145;Teréga;Teréga
2021-10-25;4.01;Teréga;Teréga
2021-10-27;55.143;Teréga;Teréga
2021-10-29;96.25;Teréga;Teréga
2021-10-31;115.299;Teréga;Teréga
2021-11-02;43.112;Teréga;Teréga
2021-11-06;113.294;Teréga;Teréga
2021-11-12;-64.166;Teréga;Teréga
2021-11-20;58.151;Teréga;Teréga
2021-11-22;-266.691;Teréga;Teréga
2021-11-25;-317.824;Teréga;Teréga
2021-11-28;-147.383;Teréga;Teréga
2021-12-21;-478.24;Teréga;Teréga
2021-12-24;76.197;Teréga;Teréga
2021-12-31;264.686;Teréga;Teréga
2022-01-05;-276.718;Teréga;Teréga
2022-01-20;-489.269;Teréga;Teréga
2022-01-25;-415.076;Teréga;Teréga
2022-01-27;-531.378;Teréga;Teréga
2022-02-05;-54.141;Teréga;Teréga
2022-02-14;-289.752;Teréga;Teréga
2022-02-16;-121.314;Teréga;Teréga
2022-02-23;-128.333;Teréga;Teréga
2022-03-04;-54.141;Teréga;Teréga
2022-03-05;-109.283;Teréga;Teréga
2022-03-10;-16.041;Teréga;Teréga
2022-03-20;277.72;Teréga;Teréga
2022-03-21;196.51;Teréga;Teréga
2022-03-28;130.338;Teréga;Teréga
2022-04-02;-99.258;Teréga;Teréga
2022-04-07;51.132;Teréga;Teréga
2022-04-22;203.528;Teréga;Teréga
2022-04-25;75.195;Teréga;Teréga
2022-05-02;190.494;Teréga;Teréga
2022-05-03;220.572;Teréga;Teréga
2022-05-07;261.679;Teréga;Teréga
2022-05-12;289.751;Teréga;Teréga
2022-05-22;321.835;Teréga;Teréga
2022-06-14;69.179;Teréga;Teréga
2022-06-19;105.273;Teréga;Teréga
2022-06-23;175.455;Teréga;Teréga
2022-06-28;132.343;Teréga;Teréga
2022-06-29;42.109;Teréga;Teréga
2022-07-07;170.442;Teréga;Teréga
2022-07-11;-165.429;Teréga;Teréga
2022-07-14;138.359;Teréga;Teréga
2022-07-19;49.127;Teréga;Teréga
2022-07-21;76.198;Teréga;Teréga
2022-07-22;165.429;Teréga;Teréga
2022-07-24;315.819;Teréga;Teréga
2022-08-02;200.52;Teréga;Teréga
2022-08-07;212.551;Teréga;Teréga
2022-08-16;157.408;Teréga;Teréga
2022-08-18;193.501;Teréga;Teréga
2022-08-23;154.4;Teréga;Teréga
2022-08-25;177.461;Teréga;Teréga
2022-09-01;157.408;Teréga;Teréga
2022-09-07;37.096;Teréga;Teréga
2022-09-08;103.268;Teréga;Teréga
2022-09-09;-33.086;Teréga;Teréga
2022-10-05;14.036;Teréga;Teréga
2022-10-07;63.164;Teréga;Teréga
2022-10-14;-39.102;Teréga;Teréga
2022-10-17;81.211;Teréga;Teréga
2022-10-18;48.124;Teréga;Teréga
2022-11-01;37.096;Teréga;Teréga
2022-11-05;-60.156;Teréga;Teréga
2022-11-19;18.046;Teréga;Teréga
2022-11-21;-32.083;Teréga;Teréga
2022-11-24;-38.099;Teréga;Teréga
2022-11-30;-56.145;Teréga;Teréga
2022-12-09;-261.679;Teréga;Teréga
2022-12-11;-289.751;Teréga;Teréga
2022-12-13;-298.775;Teréga;Teréga
2022-12-14;-222.577;Teréga;Teréga
2022-12-18;-101.263;Teréga;Teréga
2022-12-20;-24.062;Teréga;Teréga
2022-12-22;-44.114;Teréga;Teréga
2022-12-26;40.104;Teréga;Teréga
2022-12-31;150.39;Teréga;Teréga
2023-01-01;97.252;Teréga;Teréga
2023-01-06;-113.293;Teréga;Teréga
2023-01-13;24.062;Teréga;Teréga
2023-01-14;-21.054;Teréga;Teréga
2023-01-21;-247.642;Teréga;Teréga
2023-01-22;-271.705;Teréga;Teréga
2023-01-26;-245.637;Teréga;Teréga
2023-02-02;-428.11;Teréga;Teréga
2023-02-13;-420.089;Teréga;Teréga
2023-03-03;-395.024;Teréga;Teréga
2023-03-10;-362.941;Teréga;Teréga
2023-03-12;-163.424;Teréga;Teréga
2023-03-18;0.0;Teréga;Teréga
2023-03-30;47.122;Teréga;Teréga
2023-03-31;27.071;Teréga;Teréga
2023-04-08;-29.075;Teréga;Teréga
2023-04-17;-38.099;Teréga;Teréga
2023-04-23;217.564;Teréga;Teréga
2023-04-27;125.325;Teréga;Teréga
2023-04-29;161.418;Teréga;Teréga
2023-04-30;301.783;Teréga;Teréga
2023-05-02;109.283;Teréga;Teréga
2023-05-15;316.821;Teréga;Teréga
2023-05-16;104.271;Teréga;Teréga
2023-05-21;306.795;Teréga;Teréga
2023-05-28;222.577;Teréga;Teréga
2023-05-29;136.354;Teréga;Teréga
2023-06-08;104.271;Teréga;Teréga
2023-06-22;-23.06;Teréga;Teréga
2023-06-26;-8.021;Teréga;Teréga
2023-07-02;130.338;Teréga;Teréga
2023-07-09;323.84;Teréga;Teréga
2023-07-12;199.517;Teréga;Teréga
2023-07-18;70.182;Teréga;Teréga
2023-07-27;163.424;Teréga;Teréga
2023-07-28;198.514;Teréga;Teréga
2023-08-06;277.72;Teréga;Teréga
2023-08-12;296.769;Teréga;Teréga
2023-08-20;250.65;Teréga;Teréga
2023-08-22;179.465;Teréga;Teréga
2023-09-03;84.218;Teréga;Teréga
2023-09-04;-19.049;Teréga;Teréga
2023-09-06;-112.292;Teréga;Teréga
2023-09-15;-182.473;Teréga;Teréga
2023-09-17;-101.263;Teréga;Teréga
2023-09-21;0.0;Teréga;Teréga
2023-09-25;-5.013;Teréga;Teréga
2023-09-30;190.494;Teréga;Teréga
2023-10-06;180.468;Teréga;Teréga
2023-10-20;43.112;Teréga;Teréga
2023-10-21;-10.026;Teréga;Teréga
2023-10-26;7.019;Teréga;Teréga
2023-11-01;252.655;Teréga;Teréga
2023-11-05;48.125;Teréga;Teréga
2023-11-09;59.153;Teréga;Teréga
2023-11-10;-1.002;Teréga;Teréga
2023-11-15;-196.51;Teréga;Teréga
2023-11-18;165.429;Teréga;Teréga
2023-11-26;-58.15;Teréga;Teréga
2023-11-29;-215.559;Teréga;Teréga
2023-12-02;-293.762;Teréga;Teréga
2023-12-08;-295.767;Teréga;Teréga
2023-12-14;-334.869;Teréga;Teréga
2023-12-18;-460.193;Teréga;Teréga
2023-12-20;-267.694;Teréga;Teréga
2023-12-22;-99.258;Teréga;Teréga
2023-12-24;67.174;Teréga;Teréga
2023-12-30;120.312;Teréga;Teréga
2010-11-02;-10.026;Teréga;Teréga
2010-11-04;-2.005;Teréga;Teréga
2010-11-08;-56.146;Teréga;Teréga
2010-11-14;-10.026;Teréga;Teréga
2010-11-16;-50.13;Teréga;Teréga
2010-11-22;-131.34;Teréga;Teréga
2010-11-28;-196.51;Teréga;Teréga
2010-11-30;-235.611;Teréga;Teréga
2010-12-12;-233.606;Teréga;Teréga
2010-12-14;-282.733;Teréga;Teréga
2010-12-18;-246.64;Teréga;Teréga
2010-12-19;-216.561;Teréga;Teréga
2011-01-01;-106.275;Teréga;Teréga
2011-01-11;-156.405;Teréga;Teréga
2011-01-12;-112.291;Teréga;Teréga
